ID,AREA,CODSETOR,CODGR,NOMEGR,CODUF,NOMEUF,CODMESO,NOMEMESO,CODMICRO,NOMEMICR,CODRM,NOMERM,CODMUNIC,NOMEMUN,CODDISTR,NOMEDIST,CODSUBD,NOMESUBD,CODBAIRR,NOMEBAIR,SITUACAO,TIPO,REGIAO,ASSPREC,HAB1,HAB2,HAB3,HAB4,HAB5,HAB6,HAB7,HAB8,HAB9,CHE1,CHE2,CHE3,CHE4,CHE5,CHE6,CHE7,V0003,V0004,V0008,V0009,V0010,V0014,V0017,V0018,V0030,V0031,V0036,V0048,V0402,V0494,V0495,V0496,V0497,V0525,V0526,V0527,V0528,V0529,V0580,V0581,V0582,V0583,V0584,V0585,V0586,V0587,V0602,V0603,V0604,V0605,V0611,VAR12,DENSDEMO,ARQUIVO
224,0.58,410690205060269,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205042,FAZENDINHA,1,0,401,3,0.33,0,0.4,0.33,7.28,0.99,0,3.51,1.23,18.87,3.97,0,55.63,6.68,53.97,622.34,302,0,0,248,5,1,1,301,87,193,3,302,302,0,2,18,37,12,0,0,0,0,18,,14,19,72,13,6,18,2,29,62,50,20,1059,1810,41CURITI
240,0.09,410690205060246,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205042,FAZENDINHA,1,0,401,3,0,0,66.95,0,0,0,0,3.11,1.08,16.77,1.61,0,26.13,9.16,35.48,828.43,310,0,0,77,159,0,158,310,304,6,0,310,310,0,1,16,35,5,0,0,0,0,7,,3,5,30,12,7,14,0,10,27,54,19,965,10524,41CURITI
241,0.05,410690205060253,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205042,FAZENDINHA,1,0,401,3,0,0,0,0,0,0,0,3.35,1.58,11.23,0,0,14.49,10.66,16.3,1238.84,276,0,0,107,116,0,0,276,226,50,0,276,276,0,0,6,25,0,0,0,0,0,2,,4,2,16,5,1,9,0,5,14,16,10,925,19460,41CURITI
242,0.09,410690205060254,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205042,FAZENDINHA,1,0,401,3,0.25,0,19.68,0,19.19,0.51,0,3.14,1.01,17.93,3.03,0,36.87,8.47,44.95,633.78,396,1,0,138,177,1,62,396,1,319,2,396,396,0,2,20,49,12,0,0,0,0,11,,5,13,60,25,8,14,5,26,54,66,27,1243,14461,41CURITI
245,0.05,410690205060255,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205042,FAZENDINHA,1,1,401,1,3.88,0,28.26,0,16.5,0,0,4.01,1.1,26.21,17.48,0.97,78.64,4.81,61.17,470.5,103,0,0,89,3,4,26,103,81,5,0,103,103,0,1,12,14,18,0,0,1,0,17,,4,8,23,16,6,5,0,14,23,23,3,413,7753,41CURITI
572,0,410690205060308,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205044,CAMPO COMPRIDO,1,0,401,3,0.56,0,83.97,0,0,0,0,2.83,1,33.33,0,0,11.67,10.51,16.11,987.86,180,0,0,24,132,1,131,180,180,0,0,180,180,0,2,18,40,0,0,0,0,0,0,,0,1,9,1,2,6,0,1,9,10,9,509,133138,41CURITI
138,0.14,410690205060337,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205075,CIDADE INDUSTRIAL DE CURITIBA,1,0,401,3,0,0,0,0,0,0,0,3.56,1.19,22.22,4.04,0,52.02,6.4,69.7,430.63,198,0,0,147,0,0,0,198,192,6,0,198,198,0,2,15,27,8,0,0,0,0,13,,11,14,32,11,6,11,0,20,43,50,25,704,5150,41CURITI
139,0.11,410690205060316,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205075,CIDADE INDUSTRIAL DE CURITIBA,1,0,401,2,31.8,1.84,8.06,0.46,3.69,2.76,1.38,3.81,1.1,24.88,15.21,0.92,68.66,5.23,74.19,402.36,217,0,4,57,67,69,10,216,84,125,6,214,217,0,4,19,31,33,0,0,0,2,40,,10,14,45,15,10,6,0,24,63,37,37,827,7267,41CURITI
140,0.11,410690205060323,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205075,CIDADE INDUSTRIAL DE CURITIBA,1,0,401,3,0,0,0,0.5,4.02,1.01,0,3.62,1.11,19.1,9.05,0,60.8,5.75,56.28,549.62,199,0,0,90,42,0,0,198,189,2,2,199,199,0,1,15,22,18,0,0,0,0,22,,7,12,44,17,5,8,2,19,34,45,12,721,6371,41CURITI
141,0.21,410690205060315,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205075,CIDADE INDUSTRIAL DE CURITIBA,1,0,401,2,0,0,0,0,67.5,0,0,3.84,1.02,35,12.5,0,85,4.35,76.25,393.46,80,0,0,61,11,0,0,80,26,0,0,80,80,0,1,7,20,10,0,0,0,0,11,,4,5,23,12,7,2,0,5,22,21,13,307,1461,41CURITI
142,0.1,410690205060325,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205075,CIDADE INDUSTRIAL DE CURITIBA,1,0,401,3,0,0,0,0,5.73,0,0,3.25,1.1,35.67,5.1,0,45.86,7.38,52.87,517.41,157,0,0,56,57,0,0,157,113,35,0,157,157,0,1,14,41,8,0,0,0,0,3,,6,10,22,10,8,7,0,12,33,34,4,511,5150,41CURITI
146,0.05,410690205060326,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205075,CIDADE INDUSTRIAL DE CURITIBA,1,1,401,1,1.61,0,0,0.54,44.09,0.54,1.61,3.88,1.08,29.57,10.75,0,75.27,4.89,73.12,359.62,186,0,0,138,13,3,0,185,104,0,1,183,186,0,4,23,28,20,0,0,0,0,20,,10,9,48,23,13,8,2,21,58,32,23,721,14886,41CURITI
148,0.04,410690205060274,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205042,FAZENDINHA,1,1,401,1,0,0,0,0,2.56,0,0,4.63,1.42,11.11,16.24,0.85,76.07,4.38,70.09,542.45,117,0,0,2,0,0,0,117,112,2,0,117,117,0,1,3,9,19,0,1,0,0,17,,10,9,24,12,1,3,3,20,35,23,1,542,13441,41CURITI
152,0.14,410690205060359,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205075,CIDADE INDUSTRIAL DE CURITIBA,1,0,401,3,0.62,0,0,1.86,2.48,0.62,0,3.48,1.16,15.53,4.97,0,61.49,6.4,52.17,521.98,161,1,0,115,0,1,0,158,76,81,1,161,161,0,1,7,17,8,0,0,0,0,8,,6,10,42,13,11,6,1,14,34,18,17,561,4133,41CURITI
154,0.12,410690205060370,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205075,CIDADE INDUSTRIAL DE CURITIBA,1,0,401,3,7.14,0,8.85,1.19,1.79,0.6,0.6,3.48,1.16,22.02,5.36,0,58.93,6.4,57.14,549.34,168,0,0,78,35,12,10,166,115,50,1,167,168,0,1,18,18,9,0,0,0,0,13,,6,13,29,17,7,14,3,7,33,41,12,585,4872,41CURITI
210,0.06,410690205060273,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205042,FAZENDINHA,1,0,401,3,3.75,0,0,0,0.63,0,0,3.65,1.26,18.13,5.63,0.63,61.25,6.26,46.25,713.29,160,1,0,81,1,6,0,160,87,72,0,160,160,0,1,11,17,9,0,0,0,1,10,,10,10,42,10,7,4,0,15,28,21,10,584,8997,41CURITI
151,0.07,410690205060358,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205075,CIDADE INDUSTRIAL DE CURITIBA,1,0,401,3,0,0,4.85,0,1.32,0,0,3.47,1.18,24.34,3.29,0,50,6.59,57.24,527.51,152,0,0,98,5,0,5,152,129,21,0,152,152,0,1,10,26,5,0,0,0,0,8,,7,8,36,3,5,4,1,21,20,33,12,527,7232,41CURITI
143,0.02,410690205060324,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205075,CIDADE INDUSTRIAL DE CURITIBA,1,1,401,1,1.47,0,11.86,1.47,14.71,1.47,0,3.87,1.11,20.59,5.88,0,76.47,4.76,69.12,364.07,68,0,0,57,2,1,7,67,26,32,1,68,68,0,1,5,8,4,0,0,0,0,5,,6,8,13,6,4,4,1,7,15,12,12,263,16588,41CURITI
207,0.01,410690205060339,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205075,CIDADE INDUSTRIAL DE CURITIBA,1,1,401,1,80,0,80,0,94.29,0,0,3.91,1.09,20,14.29,0,65.71,5.31,74.29,366.51,35,0,0,3,2,28,4,35,2,0,0,35,35,0,0,1,6,5,0,0,0,0,5,,4,1,4,3,3,3,1,5,12,7,1,137,11812,41CURITI
209,0.02,410690205060280,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205042,FAZENDINHA,1,1,401,1,26.53,6.12,100,0,0,0,0,4.18,1.12,16.33,4.08,0,51.02,6.46,63.27,403.43,49,0,3,26,0,13,26,49,30,19,0,49,49,0,0,3,5,2,0,0,0,0,2,,3,4,6,5,0,4,0,7,12,8,4,205,13091,41CURITI
147,0.11,410690205060338,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205075,CIDADE INDUSTRIAL DE CURITIBA,1,0,401,3,0.63,0,0,0,18.87,0,0,3.49,1.26,23.9,4.4,0,40.88,7.72,29.56,881.55,159,0,0,63,74,1,0,159,84,45,0,159,159,0,0,13,25,7,0,0,0,0,6,,4,13,20,9,2,4,0,7,25,13,2,555,5156,41CURITI
149,0.13,410690205060275,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205042,FAZENDINHA,1,0,401,3,0,0,0.61,0,1.49,0.37,0,3.64,1.3,12.64,3.35,0.37,53.16,6.82,47.21,672.25,269,1,0,163,1,0,1,269,248,17,1,269,269,0,2,6,26,9,0,0,0,1,14,,12,19,43,28,7,11,0,23,47,46,11,978,7302,41CURITI
219,0.03,410690205060276,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205042,FAZENDINHA,1,1,401,1,18.92,0,80.95,0,27.03,4.05,0,3.97,1.07,25.68,12.16,1.35,78.38,4.64,71.62,419.64,74,0,0,42,0,14,34,74,38,16,3,74,74,0,1,8,10,9,0,0,0,1,10,,7,1,23,11,2,1,0,4,21,21,7,294,11655,41CURITI
512,0.19,410690205050239,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205075,CIDADE INDUSTRIAL DE CURITIBA,1,0,401,3,0,0,0,0,0,0,0,2.88,1,40.63,0,0,6.25,10.97,9.38,911.41,32,0,0,0,29,0,0,32,6,26,0,32,32,0,0,1,12,0,0,0,0,0,0,,0,1,0,0,1,0,0,0,1,0,2,92,494,41CURITI
513,0.11,410690205060392,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205075,CIDADE INDUSTRIAL DE CURITIBA,1,0,401,3,0,0,0.47,0,0,0,0,3.21,1.04,21.63,2.45,0,40.82,7.7,36.33,714.71,245,1,0,27,185,0,1,245,194,51,0,245,245,0,2,22,29,6,0,0,0,0,7,,6,18,30,13,4,16,0,9,30,34,16,786,7293,41CURITI
516,0.04,410690205060393,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205075,CIDADE INDUSTRIAL DE CURITIBA,1,0,401,3,0.33,0,0,0,2.68,0,0,3.28,1.02,19.06,2.01,0,28.76,8.77,30.1,743.97,299,2,0,14,264,1,0,299,259,32,0,299,299,0,2,9,46,6,0,0,0,0,6,,2,4,39,14,5,12,0,9,28,42,11,982,24528,41CURITI
518,0.05,410690205060379,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205075,CIDADE INDUSTRIAL DE CURITIBA,1,0,401,3,0.84,0.42,0,0.84,0.84,0.42,0,3.56,1.13,19.67,3.77,0,54.39,6.49,45.19,768.34,239,0,1,59,120,2,0,237,178,59,1,239,239,0,1,15,31,9,0,0,0,0,14,,10,19,40,12,8,13,1,14,37,41,15,850,16890,41CURITI
519,0.32,410690205060397,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205075,CIDADE INDUSTRIAL DE CURITIBA,1,0,401,3,0,0,0,2.39,7.17,0,1.2,3.95,1.22,13.94,3.19,0,50.2,7.14,40.64,705.83,251,0,0,45,165,0,0,245,193,40,0,248,251,0,1,9,25,8,0,0,0,0,12,,9,12,43,22,7,16,0,13,28,45,16,991,3117,41CURITI
520,0.08,410690205060396,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205075,CIDADE INDUSTRIAL DE CURITIBA,1,0,401,3,0,0,0,0,0,0,0,3.72,1.33,8.51,4.26,0,42.55,7.3,27.66,838.43,141,0,0,15,117,0,0,141,141,0,0,141,141,0,0,3,9,6,0,0,0,0,8,,4,7,22,8,3,3,1,2,17,19,0,524,6757,41CURITI
527,0.09,410690205050235,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205075,CIDADE INDUSTRIAL DE CURITIBA,1,0,401,3,1.89,0,0,0,3.77,0,0,3.8,1.16,15.57,3.77,0,54.72,6.44,51.42,529.33,212,0,0,22,176,4,0,212,199,5,0,212,212,0,3,11,19,8,0,0,0,0,11,,7,9,35,16,5,12,0,19,38,38,14,806,9266,41CURITI
529,0.06,410690205050238,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205075,CIDADE INDUSTRIAL DE CURITIBA,1,0,401,3,0,0,0,0,0.93,0.93,0,3.89,1.17,22.79,2.33,0,46.05,7.54,48.84,600.95,215,0,0,7,193,0,0,215,213,0,2,215,215,0,1,9,39,5,0,0,0,0,3,,5,14,32,18,4,15,0,7,36,40,22,837,14170,41CURITI
568,0.14,410690205060394,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205075,CIDADE INDUSTRIAL DE CURITIBA,1,0,401,3,0,0,0,0,12.95,0,0.52,3.38,1.17,21.76,2.07,0,34.72,8.94,32.12,920.97,193,0,0,76,86,0,0,193,115,53,0,192,193,0,0,7,35,4,0,0,0,0,4,,3,4,21,24,2,8,0,4,24,24,10,652,4736,41CURITI
569,0.04,410690205060382,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205075,CIDADE INDUSTRIAL DE CURITIBA,1,0,401,3,0,0,0,0.38,1.14,0.38,0.38,3.3,1.12,14.77,2.65,0,33.71,8.04,37.12,716.49,264,0,0,41,183,0,0,263,261,0,1,263,264,0,0,15,24,7,0,0,0,0,7,,3,10,28,18,6,9,0,11,31,43,13,870,23379,41CURITI
570,0.05,410690205060380,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205075,CIDADE INDUSTRIAL DE CURITIBA,1,0,401,3,0,0,0,0,0,0,0,3.27,1.05,22.94,0.59,0,48.24,7.26,49.41,656.62,170,0,0,41,91,0,0,170,170,0,0,170,170,0,1,17,21,1,0,0,0,0,0,,11,8,27,7,12,12,0,10,27,38,9,556,12098,41CURITI
571,0.04,410690205060381,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205075,CIDADE INDUSTRIAL DE CURITIBA,1,0,401,3,0,0,0,0,0,0,0,2.98,1.12,13.81,1.1,0,40.33,7.76,40.33,631.69,181,0,0,19,132,0,0,181,177,4,0,181,181,0,0,12,13,2,0,0,0,0,7,,8,6,22,8,12,7,0,7,19,32,15,539,14694,41CURITI
515,0.02,410690205060390,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205075,CIDADE INDUSTRIAL DE CURITIBA,1,0,401,3,0,0,0,0,0,0,0,3.38,1.07,17.53,3.25,0,40.91,7.93,49.35,568.44,154,0,0,24,102,0,0,154,144,10,0,154,154,0,1,13,13,5,0,0,0,0,5,,1,6,18,16,5,10,1,4,29,24,18,520,23500,41CURITI
517,0.06,410690205060391,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205075,CIDADE INDUSTRIAL DE CURITIBA,1,0,401,3,1.08,0.54,0,0,0,0,0,4.03,1.22,14.59,4.86,0.54,48.65,6.92,44.86,640.8,185,0,1,30,122,2,0,185,185,0,0,185,185,0,1,12,14,9,0,0,0,1,9,,8,8,51,4,3,5,0,19,35,27,2,745,11598,41CURITI
523,0.06,410690205050236,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205075,CIDADE INDUSTRIAL DE CURITIBA,1,0,401,3,5.19,2.92,0.45,0,5.84,0.65,0,3.56,1.1,25.97,7.14,0,60.71,6.22,55.52,538.63,308,0,9,36,185,16,1,308,237,53,2,308,308,0,2,28,50,22,0,0,0,0,23,,13,21,77,15,15,18,1,24,73,55,18,1095,18674,41CURITI
574,0.02,410690205050054,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205044,CAMPO COMPRIDO,1,0,401,3,0,0,0,0,0,0,0,2.79,1,18.71,0,0,16.77,9.98,42.58,611.14,155,0,0,26,100,0,0,155,155,0,0,155,155,0,0,11,18,0,0,0,0,0,0,,0,5,15,1,2,3,0,2,11,16,37,433,23095,41CURITI
575,0.02,410690205050055,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205044,CAMPO COMPRIDO,1,0,401,3,0,0,0,0,0,0,0,2.7,1,22.96,0.74,0,25.19,9.18,33.33,818.74,135,1,0,21,83,0,0,135,4,131,0,135,135,0,0,13,18,1,0,0,0,0,1,,3,3,11,5,4,5,0,2,18,21,4,365,21720,41CURITI
565,0.01,410690205050052,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205044,CAMPO COMPRIDO,1,0,401,3,0,0,0,0,0,0,0,3.21,1,12.33,2.05,0,17.81,10.81,19.86,1170,146,0,0,43,64,0,0,146,146,0,0,146,146,0,1,5,12,3,0,0,0,0,3,,4,1,2,7,3,5,0,4,8,12,5,469,69671,41CURITI
576,0.01,410690205050053,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020505,ADMINISTRACAO REGIONAL DE SANTA FEL,410690205044,CAMPO COMPRIDO,1,0,401,3,0,0,0.67,0,0,0,0,2.93,1.01,17.73,0,0,14.29,10.91,17.24,1213.78,203,0,0,59,91,0,1,203,202,1,0,203,203,0,2,10,24,0,0,0,0,0,1,,1,0,20,2,2,3,0,2,5,15,13,595,109634,41CURITI
213,0.09,410690205060260,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205042,FAZENDINHA,1,0,401,3,0.64,0,1.01,2.55,4.46,0,0,3.43,1.27,21.66,5.1,0,52.87,6.73,48.41,676.99,157,2,0,95,4,1,1,153,116,34,0,157,157,0,1,15,18,8,0,0,0,0,12,,2,6,37,5,5,12,0,13,22,26,15,538,6192,41CURITI
215,0.07,410690205060264,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205042,FAZENDINHA,1,0,401,3,1.05,0,0,0,0,0,0,3.59,1.31,14.14,3.66,0,50.79,7.07,42.93,750.31,191,0,0,107,4,2,0,191,168,23,0,191,191,0,2,10,15,7,0,0,0,0,8,,12,13,36,8,4,9,0,12,20,31,19,686,9419,41CURITI
222,0.15,410690205060251,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205042,FAZENDINHA,1,0,401,3,0,0,0,0.29,0,0,0,3.59,1.36,17.15,4.07,0,52.03,6.98,41.57,770.6,344,0,0,201,5,0,0,343,333,11,0,344,344,0,2,20,37,14,0,0,0,0,17,,11,23,62,21,12,20,1,19,51,52,20,1235,8447,41CURITI
225,0.04,410690205060258,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205042,FAZENDINHA,1,0,401,3,0.7,0,0,0,0,0,0,3.18,1.08,14.98,1.05,0,14.63,10.92,14.29,1187.25,287,0,0,97,151,2,0,287,222,65,0,287,287,0,1,10,32,3,0,0,0,0,1,,4,2,18,10,1,5,0,4,8,16,13,913,21558,41CURITI
230,0.07,410690205060257,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205042,FAZENDINHA,1,0,401,3,0.5,0,0,0,1.51,1.51,0,3.56,1.23,12.06,6.03,0,36.68,6.47,38.69,666.95,199,0,0,112,43,1,0,199,177,19,3,199,199,0,1,7,16,12,0,0,0,0,17,,1,13,23,4,5,8,1,17,34,20,5,709,9703,41CURITI
238,0.06,410690205060248,4,SUL,41,PARANA,4110,METROPOLITANA DE CURITIBA,41037,CURITIBA,17,CURITIBA,4106902,CURITIBA,410690205,CURITIBA,41069020506,ADMINISTRACAO REGIONAL DO PORTAO (R,410690205042,FAZENDINHA,1,0,401,3,0,1.23,0.93,0,0,0,0,3.1,1.36,14.81,9.26,0,59.26,6.5,45.68,816.9,162,1,2,108,0,0,1,162,109,53,0,162,162,0,2,7,15,15,0,0,0,0,18,,4,11,42,9,1,7,1,16,16,28,13,502,8107,41CURITI
